UID,Amount,Term,LoanPurpose,Success,ALL_AgeOfOldestAccount,ALL_AgeOfYoungestAccount,ALL_Count,ALL_CountActive,ALL_CountClosedLast12Months,ALL_CountDefaultAccounts,ALL_CountOpenedLast12Months,ALL_CountSettled,ALL_MeanAccountAge,ALL_SumCurrentOutstandingBal,ALL_SumCurrentOutstandingBalExcMtg,ALL_WorstPaymentStatusActiveAccounts,EmploymentType_Employed - part time,EmploymentType_Retired,EmploymentType_Self employed,DebtRatio,AccountAgeRatio
2084962,3000,60,Other,0,110,0,22,14,2,0,8,8,38.73,257972,62492,0,False,False,False,85.99066663800312,0.0
2109361,20000,60,home improvements,0,177,3,14,6,4,0,3,8,73.5,190092,309,0,False,False,False,9.50459999952477,0.01694915244661496
2113194,15000,60,Other,0,26,3,6,6,0,0,4,0,11.0,0,0,0,False,False,False,0.0,0.11538461094674572
2117150,2000,24,Other,0,111,10,18,15,2,2,1,3,37.94,11340,11340,7,False,False,False,5.669999997164999,0.09009008927846766
2140632,8000,60,Home improvement,1,192,4,12,5,1,0,1,7,84.5,1803,1803,0,False,False,False,0.2253749999718281,0.02083333322482639
2148285,15000,60,Home improvements,0,153,1,32,18,1,0,6,14,56.12,61710,7990,0,False,False,False,4.113999999725733,0.006535947669699688
2151995,4500,24,Other,0,151,2,12,3,1,0,2,9,74.83,18726,18726,0,False,False,False,4.161333332408592,0.013245033024867332
2155321,7000,36,Home improvements,0,48,1,14,10,0,3,3,4,29.29,21421,21421,7,False,False,False,3.060142856705694,0.020833332899305567
2192003,1000,24,home improvements,0,64,2,3,1,1,2,1,2,41.0,218,218,0,False,False,False,0.217999999782,0.031249999511718758
2200948,2000,24,Other,0,91,7,26,21,1,1,3,5,27.31,36795,36795,7,False,False,False,18.39749999080125,0.0769230760777684
2202842,5000,48,Home improvements,0,209,1,14,7,1,0,3,7,66.14,2460,2460,0,False,False,False,0.4919999999016,0.004784688972322063
2209057,10000,48,Other,0,22,9,4,4,0,0,1,0,16.0,12294,12294,0,False,False,False,1.22939999987706,0.4090908904958686
2215088,5000,60,home improvement,0,210,5,15,8,2,2,2,7,76.93,29424,29424,7,False,False,False,5.8847999988230395,0.023809523696145127
2219505,10000,36,Home improvement,0,193,2,16,9,2,0,2,7,65.81,181809,7709,0,False,False,False,18.18089999818191,0.010362694246825418
2221287,5000,60,home improvement,0,171,3,13,9,1,0,3,4,66.23,17357,17357,0,False,False,False,3.47139999930572,0.017543859546527138
2239880,1500,24,Home improvements,0,184,10,8,5,0,3,1,3,55.75,8404,8404,7,False,False,False,5.602666662931555,0.0543478257915879
2243953,1000,36,Other,0,263,14,9,2,0,1,0,7,93.56,38524,144,0,False,False,False,38.523999961476,0.053231938961095286
2250171,1000,24,Home improvements,0,214,13,5,5,0,1,0,0,100.4,3522,3522,7,False,True,False,3.521999996478,0.06074766326753429
2250446,1000,60,Home improvement,0,-1,-1,0,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,False,False,False,-0.000999999999,1.000001000001
2255205,1000,24,Home improvements,0,26,26,2,2,0,1,0,0,26.0,96,96,7,False,False,False,0.095999999904,0.9999999615384629
2259868,1000,24,home improvement,0,154,11,40,16,2,0,1,24,54.92,53189,53189,0,False,False,False,53.188999946811,0.07142857096474954
2266703,2000,24,Other,0,76,1,12,2,1,1,1,10,46.42,710,710,7,False,False,False,0.35499999982249997,0.013157894563711914
2295186,1000,12,Other,1,103,2,6,5,1,0,2,1,29.5,144370,19542,0,False,False,False,144.36999985563,0.01941747553963616
2296981,10000,60,Other,0,266,22,15,7,2,0,0,8,98.4,3197,3197,0,False,True,False,0.31969999996803,0.08270676660636554
2299358,11000,48,Home improvements,0,227,12,12,9,2,0,0,3,80.42,252226,12747,0,False,False,False,22.92963636155185,0.05286343589046945
2302473,4000,48,Other,0,19,3,3,2,1,0,2,1,11.0,0,0,0,False,False,False,0.0,0.15789472853185638
2306089,3000,36,Home improvements,0,19,12,2,2,0,0,0,0,15.5,0,0,0,False,False,False,0.0,0.6315789141274255
2310911,11000,36,home improvement,0,77,3,7,5,1,0,1,2,34.29,1628,1628,0,False,False,False,0.14799999998654545,0.03896103845505145
2322280,1000,24,Home improvement,0,164,21,23,6,0,3,0,17,50.09,8967,8967,7,False,False,False,8.966999991033,0.12804877970701964
2367896,2000,54,Other,0,273,7,9,8,0,0,1,1,64.22,4738,4738,0,False,False,False,2.3689999988154997,0.025641025547102472
2395326,15000,60,Other,0,189,4,25,10,5,0,3,15,60.24,2659,2659,0,False,False,False,0.1772666666548489,0.021164021052042216
2401652,1000,12,Other,0,51,0,8,6,1,0,3,2,26.62,759,759,0,False,False,True,0.758999999241,0.0
2420907,1000,24,Home improvement,0,434,2,32,6,0,5,2,26,55.53,3894,3894,0,False,False,False,3.893999996106,0.004608294920257385
2505828,3000,24,Other,0,145,8,30,18,0,1,2,12,66.47,14220,14220,0,False,False,False,4.73999999842,0.055172413412604045
2509814,7000,60,Home improvement,1,242,6,31,18,1,0,1,13,63.68,127715,15752,0,False,False,False,18.24499999739357,0.024793388327300048
2515040,20000,54,home improvements,0,133,5,7,7,0,0,1,0,36.29,7046,7046,0,False,False,False,0.352299999982385,0.03759398467974448
2520728,10000,60,Home Improvements,0,237,64,9,7,0,2,0,2,136.22,58023,12110,7,False,False,False,5.80229999941977,0.2700421929534085
2544399,10000,60,Other,1,198,3,23,9,6,0,4,14,67.35,51611,12530,0,False,False,False,5.1610999994838895,0.015151515074992348
2546624,5000,36,Home improvement,0,178,11,9,5,1,0,1,4,81.11,9864,9864,0,False,False,False,1.97279999960544,0.06179775246181038
2550938,20000,60,Home improvements,0,131,0,9,7,1,0,4,2,42.78,136818,819,0,False,False,False,6.840899999657955,0.0
2554757,15000,36,Home improvement,0,195,24,11,6,1,0,0,5,67.36,2691,2691,0,False,False,True,0.17939999998804,0.12307692244575938
2561933,1000,12,Home Improvements,0,74,8,6,4,1,3,1,2,31.0,1928,1928,7,False,False,False,1.927999998072,0.10810810664718776
2562627,15000,60,Home improvements,1,163,16,9,3,2,0,0,6,68.56,5683,5683,0,False,False,True,0.3788666666414089,0.09815950860024841
2564848,5000,60,Home improvement,1,217,76,4,2,0,0,0,2,176.5,39055,0,0,True,False,False,7.8109999984378,0.35023041313257874
2565171,15000,48,Home improvements,0,170,4,18,10,0,0,3,8,52.17,197275,9703,0,False,False,False,13.151666665789888,0.02352941162629758
2574152,2000,24,Home improvements,0,216,136,2,1,0,0,0,1,176.0,325180,-1,0,False,False,True,162.589999918705,0.6296296267146777
2597286,10000,24,Home improvements,0,222,6,16,9,2,0,4,7,49.19,140669,26623,0,False,False,False,14.066899998593309,0.027027026905283663
2610526,3300,36,Home improvements,0,141,3,8,5,1,1,1,3,67.38,5331,5331,0,False,False,False,1.6154545449650137,0.02127659559378301
2630328,20000,24,Other,0,78,4,8,5,1,0,2,3,46.62,2521,2521,0,False,False,False,0.1260499999936975,0.0512820506245891
2650729,20000,60,Other,0,241,24,16,12,1,0,0,4,96.5,351627,1504,0,False,False,False,17.58134999912093,0.09958506182744788
2653364,5000,60,Home improvements,0,-1,-1,0,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,False,False,False,-0.00019999999996,1.000001000001
2681084,3000,36,Other,1,148,7,7,7,0,0,3,0,53.0,268156,29817,0,False,False,False,89.38533330353823,0.04729729697772097
2690273,15000,54,Other,0,254,4,14,9,1,2,1,5,75.21,142256,20900,7,False,False,False,9.483733332701084,0.015748031434062868
2691837,20000,60,Home improvements,0,156,15,18,12,1,0,0,6,66.0,3702,3702,0,False,False,False,0.185099999990745,0.09615384553747536
2700766,5000,60,Other,1,148,1,28,15,0,1,5,13,49.82,8755,8755,0,False,False,False,1.7509999996497998,0.006756756711102995
2710999,1000,12,home improvements,0,56,32,3,2,0,0,0,1,40.0,0,0,0,False,False,False,0.0,0.57142856122449
2719819,1000,12,Home improvements,0,97,97,1,1,0,0,0,0,97.0,0,0,0,False,False,False,0.0,0.9999999896907218
2730632,10000,24,Other,0,15,8,3,3,0,0,1,0,12.33,1435,1435,0,False,False,False,0.14349999998565,0.5333332977777802
2756441,5000,24,Other,0,108,2,8,5,2,2,4,3,33.62,1228,1228,0,False,False,False,0.24559999995087997,0.018518518347050757
2764794,1000,12,Other,0,-1,-1,0,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,False,False,False,-0.000999999999,1.000001000001
2768116,15000,36,Home improvement,0,314,5,20,13,2,0,7,7,83.95,16217,16217,0,False,False,False,1.0811333332612578,0.015923566828268895
2774270,2200,36,Other,1,187,3,23,18,0,0,2,5,66.09,130529,27264,0,False,False,False,59.331363609394835,0.016042780662872833
2783705,1000,24,Other,0,131,5,43,12,5,12,3,31,42.77,5289,5289,7,False,False,False,5.288999994711,0.0381679386399394
2786842,10000,60,Home Improvements,0,103,6,18,7,1,0,3,11,45.72,3963,3963,0,False,False,False,0.39629999996036996,0.05825242661890848
2827394,15000,48,Home improvement,0,110,3,33,10,2,0,6,23,40.42,152931,3989,0,False,False,False,10.195399999320307,0.02727272702479339
2836693,1000,24,Other,1,210,4,14,11,0,0,5,3,75.0,198738,4588,0,False,False,False,198.737999801262,0.0190476189569161
2837803,20000,60,Home improvement,0,166,2,34,19,3,0,9,15,51.35,415274,27185,0,False,False,False,20.763699998961815,0.012048192698504864
2839326,5000,36,home improvement,0,183,11,5,2,2,0,1,3,69.2,75,75,0,False,False,False,0.014999999996999998,0.060109289289020276
2843451,2000,60,Other,0,96,2,16,13,0,0,3,3,35.12,8689,8689,0,False,True,False,4.34449999782775,0.020833333116319446
2843766,500,12,Other,0,97,26,8,2,1,1,0,6,45.25,287,287,0,True,False,False,0.573999998852,0.26804123435009036
2867017,5000,60,Home Improvements,0,170,3,11,7,2,1,2,4,40.09,20423,20423,0,False,False,False,4.08459999918308,0.017647058719723184
2868418,8000,24,Other,0,82,9,8,7,0,0,2,1,35.25,5888,5888,0,False,False,False,0.735999999908,0.10975609622248664
2870251,10000,48,Other,0,152,6,42,9,1,0,2,33,49.33,50498,50498,0,False,False,False,5.04979999949502,0.03947368395083103
2871877,5000,60,Home Improvements,1,95,2,15,6,1,0,1,9,54.73,174449,0,0,False,False,False,34.88979999302204,0.02105263135734072
2873945,3000,60,Other,0,103,4,3,3,0,0,2,0,37.67,4321,4321,0,False,False,False,1.4403333328532222,0.03883495107927232
2874296,14000,60,Other,0,193,10,13,7,1,0,1,6,73.46,1328,1328,0,False,False,False,0.09485714285036735,0.05181347123412709
2882022,15000,60,Other,0,137,3,13,7,1,0,3,6,46.08,109932,582,0,False,False,False,7.328799999511413,0.02189781005914007
2884759,8000,30,Other,0,173,4,10,9,0,0,6,1,34.2,68145,16018,0,False,False,False,8.518124998935233,0.023121387149587357
2885795,1000,12,Other,0,106,0,54,18,13,2,14,36,27.06,4195,4195,7,False,False,False,4.194999995805,0.0
2888705,12000,60,Home improvement,0,111,3,16,11,2,0,3,5,48.62,272339,27784,0,False,False,False,22.694916664775423,0.0270270267835403
2889411,1000,12,Other,0,237,15,25,11,4,7,0,14,73.04,4508,4508,7,False,True,False,4.507999995492,0.0632911389734551
2896439,3000,48,Other,0,27,6,2,2,0,0,1,0,16.5,2475,2475,0,False,False,False,0.824999999725,0.22222221399176983
2900586,15000,60,home improvements,0,90,2,22,8,1,0,4,14,36.18,152538,12621,0,False,False,False,10.169199999322053,0.022222221975308647
2900624,10000,36,Home improvements,1,296,10,12,7,0,0,1,5,102.75,10663,10663,0,False,False,False,1.06629999989337,0.03378378366964938
2900758,1000,24,Other,0,181,1,26,11,6,0,8,15,41.38,51389,10634,0,False,False,False,51.388999948611,0.0055248618479289404
2908284,3000,12,Home improvement,0,50,1,4,4,0,0,2,0,22.25,43,43,0,False,False,False,0.014333333328555556,0.01999999960000001
2920214,1000,24,Home improvement,0,88,16,23,15,0,9,0,8,51.48,3719,3719,7,False,False,False,3.718999996281,0.18181817975206616
2922912,7000,60,Other,0,196,4,23,6,1,0,3,17,65.48,589467,5217,0,False,False,False,84.20957141654148,0.02040816316118284
2926002,2500,60,home improvement,0,203,7,22,11,1,0,1,11,80.0,113470,22181,0,False,False,False,45.3879999818448,0.03448275845082385
2926619,2500,24,Home improvements,0,253,3,15,11,3,2,3,4,93.73,182001,11341,7,False,False,False,72.80039997087984,0.011857707463013014
2933356,14000,60,home improvement,0,157,5,32,10,7,0,4,22,51.06,19566,19566,0,False,False,False,1.397571428471602,0.0318471335551138
2937327,1000,12,Home improvement,0,47,7,14,6,0,4,1,8,39.29,2486,2486,7,True,False,False,2.485999997514,0.14893616704391135
2942894,20000,60,Other,0,222,23,23,14,0,0,0,9,87.26,112904,22088,0,False,False,False,5.64519999971774,0.10360360313692071
2955345,2500,24,Other,0,97,4,22,11,5,0,8,11,40.0,4041,4041,0,False,False,False,1.6163999993534401,0.04123711297693698
2962965,10000,36,Other,0,206,8,26,18,1,0,2,8,52.42,38219,38219,0,False,False,False,3.82189999961781,0.0388349512677915
2964139,4000,36,Home improvements,1,317,14,19,10,1,5,0,9,92.26,7972,7972,7,False,False,False,1.99299999950175,0.04416403771557086
2972167,5000,60,Home improvements,0,140,8,14,9,1,5,2,5,53.86,3297,3297,7,False,False,False,0.6593999998681199,0.05714285673469388
2975702,1000,12,Home improvements,0,74,4,28,13,2,2,8,15,37.71,3136,3136,7,False,False,False,3.135999996864,0.05405405332359388
2976881,5000,36,Other,0,113,1,59,12,1,10,4,47,58.49,3028,3028,7,False,False,False,0.6055999998788799,0.008849557443809226
2983143,1000,12,Home improvement,0,119,3,46,7,4,5,2,39,48.59,6848,6848,7,False,False,False,6.847999993152,0.025210083821764002
2990833,10000,36,Other,0,282,8,16,10,1,0,2,6,88.94,172231,11903,0,False,False,False,17.22309999827769,0.028368794225642573
2994038,10000,24,Other,1,132,11,10,7,0,0,1,3,91.6,58951,405,0,False,False,False,5.89509999941049,0.0833333327020202
2994434,15000,60,Home improvement,0,228,10,16,9,2,0,1,7,82.94,44270,44270,0,False,False,False,2.951333333136578,0.043859648930440136
2999921,3000,36,Home improvements,0,134,45,3,1,0,0,0,2,74.67,0,0,0,False,False,False,0.0,0.335820893016262
3001895,7500,60,Other,1,161,5,10,5,0,0,2,5,79.6,98548,7782,0,False,False,False,13.139733331581368,0.03105590042822422
3002866,10000,60,Other,1,233,3,26,12,1,0,4,14,63.65,133940,9052,0,False,False,False,13.3939999986606,0.012875536425426883
3006545,1000,12,Home improvement,0,71,4,34,11,1,9,1,23,39.56,4290,4290,7,False,False,False,4.28999999571,0.056338027375520745
3008719,5000,48,Other,1,109,2,7,5,1,0,2,2,29.14,8476,8476,0,False,False,False,1.69519999966096,0.018348623684875012
3012159,5000,36,Other,0,158,3,27,16,2,6,2,11,47.48,14641,14641,7,False,False,False,2.92819999941436,0.01898734165197885
3022932,2000,12,Home improvements,0,82,1,6,6,0,2,4,0,32.17,2409,2409,7,False,False,False,1.2044999993977499,0.012195121802498515
3023370,2000,12,Other,0,255,5,15,12,0,0,3,3,95.87,70437,6277,0,False,False,False,35.218499982390746,0.0196078430603614
3033682,1000,12,Home improvements,0,999,2,31,17,4,7,11,14,79.03,9813,9813,7,False,False,False,9.812999990187,0.002002001999997996
3038183,20000,24,Home improvement,0,240,6,18,8,2,0,1,10,71.17,5570,5570,0,False,False,False,0.278499999986075,0.024999999895833333
3042032,20000,60,Home improvement,0,109,4,12,8,1,0,5,4,29.5,77495,10433,0,False,False,False,3.8747499998062622,0.036697247369750025
3055376,5000,60,Home improvement,0,138,1,26,14,11,1,11,12,38.65,15051,15051,0,False,False,False,3.01019999939796,0.007246376759084227
3059995,1000,12,Other,0,125,3,28,10,6,2,4,18,38.96,2140,2140,7,False,False,False,2.13999999786,0.023999999808
3073190,2200,48,home improvements,0,145,1,23,9,6,0,5,14,52.96,208829,25744,0,False,False,False,94.92227268412624,0.006896551676575506
3074406,15000,60,Other,0,68,3,6,5,0,4,2,1,34.0,191204,1826,7,False,False,False,12.746933332483538,0.044117646410034614
3081274,1000,36,Home improvements,0,91,3,15,8,4,2,6,7,36.67,13527,13527,2,False,False,False,13.526999986473,0.03296703260475788
3082156,15000,60,Other,0,146,2,25,13,2,0,5,12,49.08,19996,19996,0,False,False,False,1.3330666665777955,0.013698630043160069
3088479,15000,60,Home improvements,0,160,4,8,6,2,0,3,2,46.38,41530,4322,0,False,False,False,2.7686666664820887,0.024999999843750002
3090817,7000,48,Other,0,132,7,32,15,3,2,7,17,36.78,10691,10691,7,False,False,False,1.5272857140675304,0.05303030262855832
3091333,7000,36,Home improvement,0,176,2,38,13,4,0,5,25,57.45,14098,14098,2,False,False,False,2.0139999997122855,0.011363636299070248
3093395,4000,54,Home improvements,1,95,5,8,8,0,0,1,0,30.88,480,480,0,False,True,False,0.11999999997000001,0.05263157839335181
3096430,7200,60,Other,1,112,3,14,12,2,0,4,2,32.43,96687,7276,0,True,False,False,13.428749998134895,0.026785714046556126
3096436,4000,24,Other,0,162,2,26,10,5,4,2,16,43.5,2396,2396,0,False,False,False,0.59899999985025,0.012345678936137784
3098028,20000,54,Home improvement,0,86,5,11,7,3,0,2,4,43.09,21483,21483,0,False,False,False,1.0741499999462925,0.05813953420767984
3099662,10000,60,Home improvement,0,167,6,15,9,0,0,3,6,62.33,5145,5145,0,False,False,False,0.51449999994855,0.03592814349743627
3100122,1000,30,Home improvements,0,133,2,10,9,1,3,4,1,31.22,3173,3173,7,True,False,False,3.172999996827,0.01503759387189779
3103414,1500,18,Other,0,129,8,24,11,3,8,2,13,47.71,7373,7373,7,False,False,False,4.915333330056444,0.062015503395228655
3113123,5000,36,Other,0,144,2,18,13,1,2,5,5,46.35,8669,8669,7,False,False,False,1.7337999996532398,0.013888888792438273
3114042,2000,12,Home improvement,0,115,4,18,15,1,5,5,3,26.94,2718,2718,7,False,False,False,1.3589999993205,0.03478260839319471
3119932,15000,54,Home improvement,0,166,20,14,7,0,0,0,7,65.79,80086,21799,0,False,False,False,5.339066666310729,0.12048192698504863
3121059,10000,24,home improvement,0,36,5,8,6,2,0,1,2,15.62,1305,1305,1,False,False,False,0.13049999998695,0.1388888850308643
3123510,1000,18,Home improvements,1,194,4,22,7,7,2,3,15,51.91,222082,11427,7,False,False,False,222.081999777918,0.020618556594749708
3129647,2000,12,Other,0,95,3,36,13,3,1,5,23,43.47,146317,39061,7,False,False,False,73.15849996342075,0.031578947036011086
3142932,1500,24,Other,0,141,14,25,11,0,7,0,14,56.2,2803,2803,7,False,False,False,1.8686666654208888,0.09929077943765405
3146477,1000,12,Home improvement,0,36,1,5,5,0,0,4,0,9.0,411,411,2,False,False,False,0.410999999589,0.027777777006172864
3147191,1000,12,Other,0,81,9,95,11,6,7,5,84,37.77,9246,9246,7,False,False,False,9.245999990754001,0.11111110973936902
3147311,1000,24,Other,0,110,5,14,6,1,0,2,8,54.5,43941,711,0,False,False,False,43.940999956059,0.04545454504132232
3161801,18000,60,Other,0,55,6,7,5,1,0,2,2,22.0,12488,12488,0,False,False,False,0.6937777777392345,0.10909090710743806
3163987,1000,24,Home improvement,0,85,4,10,8,1,4,2,2,46.56,5767,5767,7,False,False,False,5.766999994233,0.047058822975778555
3173098,20000,60,Other,0,132,11,21,16,0,1,1,5,37.67,272599,7670,2,False,False,False,13.629949999318502,0.0833333327020202
3175946,15000,12,Other,0,153,5,18,9,1,0,3,9,70.94,215952,3859,0,False,False,False,14.396799999040214,0.032679738348498445
3177189,1000,24,Other,0,150,9,11,5,1,2,1,6,50.64,1496,1496,7,False,False,False,1.495999998504,0.059999999600000006
3178814,3000,12,Home improvements,1,78,3,8,3,1,0,1,5,53.0,373,373,0,False,False,False,0.12433333329188889,0.038461537968441824
3179309,15000,60,Other,0,240,9,15,7,0,2,2,8,71.53,46004,8994,7,True,False,False,3.066933333128871,0.03749999984375
3186801,10000,60,Other,0,141,14,8,7,1,0,0,1,70.5,3840,3840,0,False,False,False,0.3839999999616,0.09929077943765405
3187105,15000,60,Other,0,164,2,22,17,1,8,2,5,69.27,94352,28937,7,False,False,False,6.290133332913991,0.012195121876859014
3191316,4000,54,Other,0,94,8,3,3,0,0,1,0,38.0,4341,4341,0,False,False,False,1.0852499997286875,0.08510638207333636
3200397,15000,48,Home improvements,0,135,25,8,7,1,0,0,1,52.75,12195,12195,0,False,False,False,0.8129999999458,0.1851851838134431
3200651,1000,12,home improvement,0,227,5,27,15,2,11,1,12,52.26,7298,7298,7,True,False,False,7.297999992702,0.022026431621028936
3201581,20000,60,Home improvement,0,150,4,20,11,5,0,5,9,38.5,151392,8504,0,False,False,False,7.56959999962152,0.02666666648888889
3205025,1000,12,Other,0,164,1,11,8,1,3,3,3,52.36,612,612,7,False,False,False,0.611999999388,0.006097560938429507
3205150,7000,36,Other,1,190,7,27,14,7,0,7,13,61.63,9074,9074,0,False,False,False,1.2962857141005306,0.036842105069252076
3228894,1500,24,home improvement,1,175,20,17,10,2,0,0,7,82.06,133994,31726,0,False,False,False,89.32933327378043,0.11428571363265307
3240994,5000,48,Home improvements,0,198,2,9,7,1,2,2,2,82.89,51841,5437,7,False,False,False,10.368199997926359,0.0101010100499949
3241017,3000,36,Home improvements,0,196,13,57,8,1,5,0,49,45.91,2770,2770,7,False,False,False,0.9233333330255555,0.06632653027384423
3242334,2700,60,home improvement,0,95,5,9,5,1,0,3,4,44.78,670,670,2,True,False,False,0.24814814805624144,0.05263157839335181
